[11:19:29; 00000] LOG STARTED!
   at UnityEngine.GameObject.AddComponent(System.Type componentType) in C:\buildslave\unity\build\artifacts\generated\common\runtime\GameObjectBindings.gen.cs:line 352
   at UnityEngine.GameObject.AddComponent() in C:\buildslave\unity\build\artifacts\generated\common\runtime\GameObjectBindings.gen.cs:line 357
[11:19:34; 00298] Button down: False

[11:19:34; 00300] Button down: False

[11:19:34; 00301] Button down: False

[11:19:34; 00302] Button down: False

[11:19:34; 00303] Button down: False

[11:19:34; 00305] Button down: False

[11:19:34; 00306] Button down: False

[11:19:34; 00307] Button down: False

[11:19:35; 00308] Button down: False

[11:19:35; 00309] Button down: False

[11:19:35; 00311] Button down: True

[11:19:35; 00312] Button down: False

[11:19:35; 00313] Button down: False

[11:19:35; 00314] Button down: False

[11:19:35; 00315] Button down: False

[11:19:35; 00317] Button down: True

[11:19:35; 00318] Button down: False

[11:19:35; 00319] Button down: False

[11:19:35; 00320] Button down: False

[11:19:35; 00321] Button down: False

[11:19:35; 00323] Button down: False

[11:19:35; 00324] Button down: True

[11:19:35; 00325] Button down: False

[11:19:35; 00326] Button down: False

[11:19:35; 00327] Button down: False

[11:19:35; 00329] Button down: False

[11:19:35; 00330] Button down: False

[11:19:35; 00331] Button down: True

[11:19:35; 00332] Button down: False

[11:19:35; 00333] Button down: False

[11:19:35; 00335] Button down: False

[11:19:35; 00336] Button down: False

[11:19:35; 00337] Button down: False

[11:19:35; 00338] Button down: False

[11:19:35; 00340] Button down: False

[11:19:35; 00341] Button down: False

[11:19:35; 00342] Button down: False

[11:19:35; 00343] Button down: False

[11:19:35; 00344] Button down: True

[11:19:35; 00346] Button down: False

[11:19:35; 00347] Button down: False

[11:19:35; 00348] Button down: False

[11:19:35; 00349] Button down: False

[11:19:35; 00350] Button down: True

[11:19:35; 00352] Button down: False

[11:19:35; 00353] Button down: False

[11:19:35; 00354] Button down: False

[11:19:35; 00355] Button down: False

[11:19:35; 00356] Button down: False

[11:19:35; 00358] Button down: True

[11:19:35; 00359] Button down: False

[11:19:35; 00360] Button down: False

[11:19:35; 00361] Button down: False

[11:19:35; 00362] Button down: False

[11:19:35; 00364] Button down: False

[11:19:35; 00365] Button down: False

[11:19:35; 00366] Button down: False

[11:19:35; 00367] Button down: False

[11:19:36; 00368] Button down: False

[11:19:36; 00370] Button down: False

[11:19:36; 00371] Button down: False

[11:19:36; 00372] Button down: False

[11:19:36; 00373] Button down: False

[11:19:36; 00375] Button down: False

[11:19:36; 00376] Button down: False

[11:19:36; 00377] Button down: False

[11:19:36; 00378] Button down: False

[11:19:36; 00379] Button down: False

[11:19:36; 00381] Button down: False

[11:19:36; 00382] Button down: False

[11:19:36; 00383] Button down: False

[11:19:36; 00384] Button down: False

[11:19:36; 00385] Button down: False

[11:19:36; 00387] Button down: False

[11:19:36; 00388] Button down: False

[11:19:36; 00389] Button down: False

[11:19:36; 00390] Button down: False

[11:19:36; 00391] Button down: False

[11:19:36; 00393] Button down: False

[11:19:36; 00394] Button down: False

[11:19:36; 00395] Button down: False

[11:19:36; 00396] Button down: False

[11:19:36; 00397] Button down: False

[11:19:36; 00399] Button down: False

[11:19:36; 00400] Button down: False

[11:19:36; 00401] Button down: False

[11:19:36; 00402] Button down: False

[11:19:36; 00403] Button down: False

[11:19:36; 00405] Button down: False

[11:19:36; 00406] Button down: False

[11:19:36; 00407] Button down: False

[11:19:36; 00408] Button down: False

[11:19:36; 00410] Button down: False

[11:19:36; 00411] Button down: False

[11:19:36; 00412] Button down: False

[11:19:36; 00413] Button down: False

[11:19:36; 00414] Button down: False

[11:19:36; 00416] Button down: False

[11:19:36; 00417] Button down: False

[11:19:36; 00418] Button down: False

[11:19:36; 00419] Button down: False

[11:19:36; 00420] Button down: False

[11:19:36; 00422] Button down: False

[11:19:36; 00423] Button down: False

[11:19:36; 00424] Button down: False

[11:19:36; 00425] Button down: False

[11:19:36; 00426] Button down: False

[11:19:36; 00428] Button down: False

[11:19:37; 00429] Button down: False

[11:19:37; 00430] Button down: False

[11:19:37; 00431] Button down: False

[11:19:37; 00432] Button down: False

[11:19:37; 00434] Button down: False

[11:19:37; 00435] Button down: False

[11:19:37; 00436] Button down: False

[11:19:37; 00437] Button down: False

[11:19:37; 00439] Button down: False

[11:19:37; 00440] Button down: False

[11:19:37; 00441] Button down: False

[11:19:37; 00442] Button down: False

[11:19:37; 00443] Button down: False

[11:19:37; 00445] Button down: False

[11:19:37; 00446] Button down: False

[11:19:37; 00447] Button down: False

[11:19:37; 00448] Button down: False

[11:19:37; 00449] Button down: False

[11:19:37; 00451] Button down: False

[11:19:37; 00452] Button down: False

[11:19:37; 00453] Button down: False

[11:19:37; 00454] Button down: False

[11:19:37; 00455] Button down: False

[11:19:37; 00457] Button down: False

[11:19:37; 00458] Button down: False

[11:19:37; 00459] Button down: False

[11:19:37; 00460] Button down: False

[11:19:37; 00461] Button down: False

[11:19:37; 00463] Button down: False

[11:19:37; 00464] Button down: False

[11:19:37; 00465] Button down: False

[11:19:37; 00466] Button down: False

[11:19:37; 00467] Button down: False

[11:19:37; 00469] Button down: False

[11:19:37; 00470] Button down: False

[11:19:37; 00471] Button down: False

[11:19:37; 00472] Button down: False

[11:19:37; 00474] Button down: False

[11:19:37; 00475] Button down: False

[11:19:37; 00476] Button down: False

[11:19:37; 00477] Button down: False

[11:19:37; 00478] Button down: False

[11:19:37; 00480] Button down: False

[11:19:37; 00481] Button down: False

[11:19:37; 00482] Button down: False

[11:19:37; 00483] Button down: False

[11:19:37; 00484] Button down: False

[11:19:37; 00486] Button down: False

[11:19:37; 00487] Button down: False

[11:19:37; 00488] Button down: False

[11:19:38; 00489] Button down: False

[11:19:38; 00490] Button down: False

[11:19:38; 00492] Button down: False

[11:19:38; 00492] On Start Clicked
   at UIMenu.OnStartClick() in C:\Users\gta3\Documents\ggj17\Assets\_Scripts\UI\UIMenu.cs:line 22
   at UnityEngine.Events.InvokableCall.Invoke(System.Object[] args) in C:\buildslave\unity\build\Runtime\Export\UnityEvent.cs:line 153
   at UnityEngine.Events.InvokableCallList.Invoke(System.Object[] parameters) in C:\buildslave\unity\build\Runtime\Export\UnityEvent.cs:line 634
   at UnityEngine.Events.UnityEventBase.Invoke(System.Object[] parameters) in C:\buildslave\unity\build\Runtime\Export\UnityEvent.cs:line 769
   at UnityEngine.Events.UnityEvent.Invoke() in C:\buildslave\unity\build\Runtime\Export\UnityEvent_0.cs:line 53
   at UnityEngine.UI.Button.Press() in C:\buildslave\unity\build\Extensions\guisystem\UnityEngine.UI\UI\Core\Button.cs:line 35
   at UnityEngine.UI.Button.OnPointerClick(UnityEngine.EventSystems.PointerEventData eventData) in C:\buildslave\unity\build\Extensions\guisystem\UnityEngine.UI\UI\Core\Button.cs:line 44
   at UnityEngine.EventSystems.ExecuteEvents.Execute(IPointerClickHandler handler, UnityEngine.EventSystems.BaseEventData eventData) in C:\buildslave\unity\build\Extensions\guisystem\UnityEngine.UI\EventSystem\ExecuteEvents.cs:line 52
   at UnityEngine.EventSystems.ExecuteEvents.Execute(UnityEngine.GameObject target, UnityEngine.EventSystems.BaseEventData eventData, UnityEngine.EventSystems.EventFunction`1 functor) in C:\buildslave\unity\build\Extensions\guisystem\UnityEngine.UI\EventSystem\ExecuteEvents.cs:line 269
   at UnityEngine.EventSystems.StandaloneInputModule.ProcessMousePress(UnityEngine.EventSystems.MouseButtonEventData data) in C:\buildslave\unity\build\Extensions\guisystem\UnityEngine.UI\EventSystem\InputModules\StandaloneInputModule.cs:line 531
   at UnityEngine.EventSystems.StandaloneInputModule.ProcessMouseEvent(Int32 id) in C:\buildslave\unity\build\Extensions\guisystem\UnityEngine.UI\EventSystem\InputModules\StandaloneInputModule.cs:line 430
   at UnityEngine.EventSystems.StandaloneInputModule.ProcessMouseEvent() in C:\buildslave\unity\build\Extensions\guisystem\UnityEngine.UI\EventSystem\InputModules\StandaloneInputModule.cs:line 410
   at UnityEngine.EventSystems.StandaloneInputModule.Process() in C:\buildslave\unity\build\Extensions\guisystem\UnityEngine.UI\EventSystem\InputModules\StandaloneInputModule.cs:line 184
   at UnityEngine.EventSystems.EventSystem.Update() in C:\buildslave\unity\build\Extensions\guisystem\UnityEngine.UI\EventSystem\EventSystem.cs:line 287

[11:19:38; 00492] GAME PHASE CHANGED TO Fight
   at GameInfo.Internal_CurrentGamePhaseChange() in C:\Users\gta3\Documents\ggj17\Assets\_Scripts\GameFlow\GameInfo.cs:line 125
   at GameInfo.set_currentGamePhase(GamePhase value) in C:\Users\gta3\Documents\ggj17\Assets\_Scripts\GameFlow\GameInfo.cs:line 32
   at GameInfo.InitPhase(GamePhase p_phase) in C:\Users\gta3\Documents\ggj17\Assets\_Scripts\GameFlow\GameInfo.cs:line 175
   at GameInfo.StartGame() in C:\Users\gta3\Documents\ggj17\Assets\_Scripts\GameFlow\GameInfo.cs:line 170
   at UIMenu.OnStartClick() in C:\Users\gta3\Documents\ggj17\Assets\_Scripts\UI\UIMenu.cs:line 24
   at UnityEngine.Events.InvokableCall.Invoke(System.Object[] args) in C:\buildslave\unity\build\Runtime\Export\UnityEvent.cs:line 153
   at UnityEngine.Events.InvokableCallList.Invoke(System.Object[] parameters) in C:\buildslave\unity\build\Runtime\Export\UnityEvent.cs:line 634
   at UnityEngine.Events.UnityEventBase.Invoke(System.Object[] parameters) in C:\buildslave\unity\build\Runtime\Export\UnityEvent.cs:line 769
   at UnityEngine.Events.UnityEvent.Invoke() in C:\buildslave\unity\build\Runtime\Export\UnityEvent_0.cs:line 53
   at UnityEngine.UI.Button.Press() in C:\buildslave\unity\build\Extensions\guisystem\UnityEngine.UI\UI\Core\Button.cs:line 35
   at UnityEngine.UI.Button.OnPointerClick(UnityEngine.EventSystems.PointerEventData eventData) in C:\buildslave\unity\build\Extensions\guisystem\UnityEngine.UI\UI\Core\Button.cs:line 44
   at UnityEngine.EventSystems.ExecuteEvents.Execute(IPointerClickHandler handler, UnityEngine.EventSystems.BaseEventData eventData) in C:\buildslave\unity\build\Extensions\guisystem\UnityEngine.UI\EventSystem\ExecuteEvents.cs:line 52
   at UnityEngine.EventSystems.ExecuteEvents.Execute(UnityEngine.GameObject target, UnityEngine.EventSystems.BaseEventData eventData, UnityEngine.EventSystems.EventFunction`1 functor) in C:\buildslave\unity\build\Extensions\guisystem\UnityEngine.UI\EventSystem\ExecuteEvents.cs:line 269
   at UnityEngine.EventSystems.StandaloneInputModule.ProcessMousePress(UnityEngine.EventSystems.MouseButtonEventData data) in C:\buildslave\unity\build\Extensions\guisystem\UnityEngine.UI\EventSystem\InputModules\StandaloneInputModule.cs:line 531
   at UnityEngine.EventSystems.StandaloneInputModule.ProcessMouseEvent(Int32 id) in C:\buildslave\unity\build\Extensions\guisystem\UnityEngine.UI\EventSystem\InputModules\StandaloneInputModule.cs:line 430
   at UnityEngine.EventSystems.StandaloneInputModule.ProcessMouseEvent() in C:\buildslave\unity\build\Extensions\guisystem\UnityEngine.UI\EventSystem\InputModules\StandaloneInputModule.cs:line 410
   at UnityEngine.EventSystems.StandaloneInputModule.Process() in C:\buildslave\unity\build\Extensions\guisystem\UnityEngine.UI\EventSystem\InputModules\StandaloneInputModule.cs:line 184
   at UnityEngine.EventSystems.EventSystem.Update() in C:\buildslave\unity\build\Extensions\guisystem\UnityEngine.UI\EventSystem\EventSystem.cs:line 287

[11:19:38; 00493] Button down: False

[11:19:38; 00493] Button down: False

[11:19:38; 00494] Button down: False

[11:19:38; 00496] Button down: False

[11:19:38; 00497] Button down: False

[11:19:38; 00498] Button down: False

[11:19:38; 00499] Button down: False

[11:19:38; 00500] Button down: False

[11:19:38; 00502] Button down: False

[11:19:38; 00503] Button down: False

[11:19:38; 00504] Button down: False

[11:19:38; 00505] Button down: False

[11:19:38; 00506] Button down: False

[11:19:38; 00508] Button down: False

[11:19:38; 00509] Button down: False

[11:19:38; 00510] Button down: False

[11:19:38; 00511] Button down: False

[11:19:38; 00513] Button down: False

[11:19:38; 00514] Button down: False

[11:19:38; 00515] Button down: False

[11:19:38; 00516] Button down: False

[11:19:38; 00517] Button down: False

[11:19:38; 00519] Button down: False

[11:19:38; 00520] Button down: False

[11:19:38; 00521] Button down: False

[11:19:38; 00522] Button down: False

[11:19:38; 00523] Button down: False

[11:19:38; 00525] Button down: False

[11:19:38; 00526] Button down: False

[11:19:38; 00527] Button down: False

[11:19:38; 00528] Button down: False

[11:19:38; 00529] Button down: False

[11:19:38; 00531] Button down: False

[11:19:38; 00532] Button down: False

[11:19:38; 00533] Button down: False

[11:19:38; 00534] Button down: False

[11:19:38; 00535] Button down: False

[11:19:38; 00537] Button down: False

[11:19:38; 00538] Button down: False

[11:19:38; 00539] Button down: False

[11:19:38; 00540] Button down: False

[11:19:38; 00541] Button down: False

[11:19:38; 00543] Button down: False

[11:19:38; 00544] Button down: False

[11:19:38; 00545] Button down: False

[11:19:38; 00546] Button down: False

[11:19:39; 00548] Button down: False

[11:19:39; 00549] Button down: False

[11:19:39; 00550] Button down: False

[11:19:39; 00551] Button down: False

[11:19:39; 00552] Button down: False

[11:19:39; 00554] Button down: False

[11:19:39; 00555] Button down: False

[11:19:39; 00556] Button down: False

[11:19:39; 00557] Button down: False

[11:19:39; 00558] Button down: False

[11:19:39; 00560] Button down: False

[11:19:39; 00561] Button down: False

[11:19:39; 00562] Button down: False

[11:19:39; 00563] Button down: False

[11:19:39; 00564] Button down: False

[11:19:39; 00566] Button down: False

[11:19:39; 00567] Button down: False

[11:19:39; 00568] Button down: False

[11:19:39; 00569] Button down: False

[11:19:39; 00570] Button down: False

[11:19:39; 00572] Button down: False

[11:19:39; 00573] Button down: True

[11:19:39; 00574] Button down: False

[11:19:39; 00575] Button down: False

[11:19:39; 00576] Button down: False

[11:19:39; 00578] Button down: False

[11:19:39; 00579] Button down: False

[11:19:39; 00580] Button down: False

[11:19:39; 00581] Button down: False

[11:19:39; 00583] Button down: False

[11:19:39; 00584] Button down: False

[11:19:39; 00585] Button down: False

[11:19:39; 00586] Button down: False

[11:19:39; 00586] Enemy killed on wave EnemyStartPlane_Left (UnityEngine.GameObject). List count 0
   at EnemySpawnPlane.Enemy_OnKillThis(.Enemy p_enemy) in C:\Users\gta3\Documents\ggj17\Assets\_Scripts\Enemy\EnemySpawnPlane.cs:line 99
   at Enemy.Kill(.Player p_player) in C:\Users\gta3\Documents\ggj17\Assets\_Scripts\Enemy\Enemy.cs:line 60
   at Enemy.InflictDamage(.Player p_player, Single p_amount) in C:\Users\gta3\Documents\ggj17\Assets\_Scripts\Enemy\Enemy.cs:line 74
   at CombatManager.PerformAttack(.Player p_attackingPlayer, .Enemy p_targetEnemy, .CombatHit p_hitInfo) in C:\Users\gta3\Documents\ggj17\Assets\_Scripts\Combat\CombatManager.cs:line 8
   at PlayerWeaponDamageTrigger.OnTriggerStay(UnityEngine.Collider p_collider) in C:\Users\gta3\Documents\ggj17\Assets\_Scripts\Player\PlayerWeaponDamageTrigger.cs:line 64

[11:19:39; 00587] Button down: False

[11:19:39; 00589] Button down: False

[11:19:39; 00590] Button down: False

[11:19:39; 00591] Button down: False

[11:19:39; 00592] Button down: False

[11:19:39; 00593] Button down: False

[11:19:39; 00595] Button down: False

[11:19:39; 00596] Button down: False

[11:19:39; 00597] Button down: False

[11:19:39; 00598] Button down: False

[11:19:39; 00599] Button down: False

[11:19:39; 00601] Button down: False

[11:19:39; 00602] Button down: False

[11:19:39; 00603] Button down: False

[11:19:39; 00604] Button down: False

[11:19:39; 00605] Button down: False

[11:19:39; 00607] Button down: False

[11:19:39; 00608] Button down: False

[11:19:40; 00609] Button down: False

[11:19:40; 00610] Button down: False

[11:19:40; 00612] Button down: False

[11:19:40; 00613] Button down: False

[11:19:40; 00614] Button down: False

[11:19:40; 00615] Button down: False

[11:19:40; 00616] Button down: False

[11:19:40; 00618] Button down: False

[11:19:40; 00619] Button down: False

[11:19:40; 00620] Button down: False

[11:19:40; 00621] Button down: False

[11:19:40; 00622] Button down: False

[11:19:40; 00624] Button down: False

[11:19:40; 00625] Button down: False

[11:19:40; 00626] Button down: False

[11:19:40; 00627] Button down: False

[11:19:40; 00628] Button down: False

[11:19:40; 00630] Button down: False

[11:19:40; 00631] Button down: False

[11:19:40; 00632] Button down: False

[11:19:40; 00633] Button down: False

